customer_id,age,income,preferred_product,transactions_last_year,avg_spend,recency_days,loyalty_score,R,F,M,cluster
2624,61,24037,Toothbrush,6,7.93,63,73,63,6,47.58,0
2625,18,38534,Toothpaste,6,4.55,111,59,111,6,27.299999999999997,0
2626,40,41940,Toothbrush,17,8.08,24,89,24,17,137.36,1
2627,54,48074,Mouthwash,6,7.47,84,67,84,6,44.82,0
2628,25,59319,Mouthwash,13,5.42,31,87,31,13,70.46,1
2629,30,35739,Toothpaste,6,9.02,90,68,90,6,54.12,0
2630,25,39024,Toothpaste,8,10.85,38,73,38,8,86.8,2
2631,40,38849,Toothpaste,10,6.07,111,70,111,10,60.7,3
2632,60,35381,Toothbrush,6,7.76,110,62,110,6,46.56,0
2633,18,40833,Mouthwash,12,10.62,43,85,43,12,127.44,1
2634,62,54249,Mouthwash,9,2.02,8,90,8,9,18.18,2
2635,41,32353,Toothbrush,8,12.23,96,70,96,8,97.84,3
2636,52,50133,Toothpaste,1,7.7,72,59,72,1,7.7,0
2637,41,24577,Whitening Kit,6,9.39,5,78,5,6,56.34,2
2638,34,38263,Toothpaste,2,3.24,80,65,80,2,6.48,0
2639,22,41046,Whitening Kit,12,4.09,27,77,27,12,49.08,2
2640,37,65098,Whitening Kit,10,5.09,63,72,63,10,50.9,3
2641,38,41702,Toothbrush,8,4.86,103,69,103,8,38.88,3
2642,57,18585,Mouthwash,10,1.67,65,77,65,10,16.7,3
2643,48,21013,Mouthwash,5,4.52,63,71,63,5,22.599999999999998,0
2644,63,45408,Mouthwash,9,5.42,5,87,5,9,48.78,2
2645,53,52365,Mouthwash,10,3.92,67,74,67,10,39.2,3
2646,28,49505,Toothbrush,8,11.22,109,65,109,8,89.76,3
2647,32,47010,Whitening Kit,16,9.09,52,84,52,16,145.44,1
2648,36,58947,Mouthwash,6,5.66,81,66,81,6,33.96,0
2649,24,38524,Whitening Kit,9,8.95,97,68,97,9,80.55,3
2650,45,55738,Toothbrush,8,8.34,83,73,83,8,66.72,3
2651,60,25415,Toothpaste,11,3.19,4,88,4,11,35.089999999999996,2
2652,22,34140,Toothbrush,7,8.57,77,70,77,7,59.99,3
2653,22,23315,Mouthwash,11,6.46,51,80,51,11,71.06,1
2654,47,41701,Toothpaste,15,9.23,114,71,114,15,138.45000000000002,1
2655,49,44444,Toothbrush,11,4.79,43,81,43,11,52.69,2
2656,25,46369,Toothbrush,5,8.86,55,67,55,5,44.3,0
2657,27,45742,Whitening Kit,8,10.13,90,69,90,8,81.04,3
2658,55,33869,Toothbrush,9,8.5,41,74,41,9,76.5,2
2659,64,42717,Toothpaste,6,3.02,31,78,31,6,18.12,2
2660,49,27030,Toothbrush,8,13.65,35,78,35,8,109.2,1
2661,45,61358,Mouthwash,12,8.99,80,75,80,12,107.88,1
2662,34,41356,Whitening Kit,5,6.9,57,76,57,5,34.5,0
2663,48,39133,Toothpaste,5,9.06,24,82,24,5,45.300000000000004,2
2664,25,64067,Toothpaste,6,12.78,53,72,53,6,76.67999999999999,2
2665,57,30093,Toothbrush,9,3.97,30,84,30,9,35.730000000000004,2
2666,42,31492,Mouthwash,8,10.23,118,62,118,8,81.84,3
2667,26,31845,Whitening Kit,8,7.08,81,66,81,8,56.64,3
2668,19,44185,Toothpaste,6,6.71,77,71,77,6,40.26,0
2669,32,50179,Whitening Kit,11,6.86,102,71,102,11,75.46000000000001,3
2670,20,53876,Toothbrush,4,2.27,7,86,7,4,9.08,2
2671,53,75863,Mouthwash,8,8.7,9,90,9,8,69.6,2
2672,21,18006,Toothbrush,6,1.43,21,77,21,6,8.58,2
2673,31,52304,Whitening Kit,6,6.19,30,77,30,6,37.14,2
2674,58,38314,Toothbrush,11,6.24,101,73,101,11,68.64,3
2675,58,37963,Whitening Kit,3,6.54,101,69,101,3,19.62,0
2676,42,37562,Toothpaste,10,2.11,22,85,22,10,21.099999999999998,2
2677,27,34094,Toothpaste,9,9.73,47,77,47,9,87.57000000000001,1
2678,38,65214,Toothbrush,4,2.9,62,65,62,4,11.6,0
2679,53,55107,Toothpaste,13,5.18,31,87,31,13,67.34,1
2680,29,45278,Whitening Kit,7,6.14,4,75,4,7,42.98,2
2681,44,61212,Toothpaste,11,6.71,10,88,10,11,73.81,1
2682,57,26849,Mouthwash,6,8.45,30,81,30,6,50.699999999999996,2
2683,19,29031,Mouthwash,9,7.55,94,64,94,9,67.95,3
2684,30,18864,Toothbrush,5,12.33,105,58,105,5,61.65,0
2685,49,36607,Toothbrush,6,8.37,7,77,7,6,50.22,2
2686,48,46940,Toothbrush,7,8.19,15,76,15,7,57.33,2
2687,33,46234,Toothbrush,5,6.06,19,76,19,5,30.299999999999997,2
2688,49,46792,Whitening Kit,11,8.26,74,77,74,11,90.86,1
2689,49,28067,Whitening Kit,6,6.28,39,81,39,6,37.68,2
2690,51,54637,Mouthwash,9,6.3,91,70,91,9,56.699999999999996,3
2691,28,47875,Whitening Kit,10,15.43,3,90,3,10,154.3,1
2692,27,53796,Toothpaste,9,11.36,99,69,99,9,102.24,3
2693,32,22286,Mouthwash,11,5.33,52,86,52,11,58.63,3
2694,34,48737,Toothbrush,10,9.12,82,78,82,10,91.19999999999999,3
2695,57,30746,Toothbrush,8,8.18,88,68,88,8,65.44,3
2696,35,40232,Whitening Kit,15,5.84,13,90,13,15,87.6,1
2697,26,51412,Mouthwash,3,12.71,44,73,44,3,38.13,0
2698,42,46093,Whitening Kit,8,7.0,81,75,81,8,56.0,3
2699,57,34781,Whitening Kit,7,10.96,17,80,17,7,76.72,2
2700,31,45075,Whitening Kit,6,5.85,75,71,75,6,35.099999999999994,0
2701,42,26621,Mouthwash,4,10.25,17,79,17,4,41.0,2
2702,39,58803,Toothbrush,8,10.84,52,72,52,8,86.72,3
2703,47,42536,Toothpaste,9,5.08,49,73,49,9,45.72,2
2704,37,58422,Toothbrush,3,6.68,83,63,83,3,20.04,0
2705,38,38681,Mouthwash,7,7.28,71,70,71,7,50.96,0
2706,61,38717,Toothbrush,7,11.59,19,76,19,7,81.13,2
2707,49,35829,Toothbrush,9,11.38,34,81,34,9,102.42,1
2708,63,55514,Toothpaste,10,6.51,93,73,93,10,65.1,3
2709,38,36486,Toothbrush,8,6.54,30,80,30,8,52.32,2
2710,52,52735,Toothbrush,9,8.11,106,65,106,9,72.99,3
2711,49,40410,Toothbrush,5,3.57,29,76,29,5,17.849999999999998,2
2712,47,21288,Whitening Kit,4,10.68,102,69,102,4,42.72,0
2713,56,38156,Mouthwash,11,5.34,48,77,48,11,58.739999999999995,3
2714,29,30850,Mouthwash,6,7.74,8,80,8,6,46.44,2
2715,58,45406,Toothpaste,7,11.0,68,71,68,7,77.0,3
2716,64,30715,Whitening Kit,5,8.61,92,62,92,5,43.05,0
2717,35,56111,Whitening Kit,6,6.51,52,74,52,6,39.06,2
2718,38,43907,Toothbrush,10,4.94,75,73,75,10,49.400000000000006,3
2719,30,42868,Mouthwash,2,7.36,82,61,82,2,14.72,0
2720,38,52870,Toothpaste,7,6.78,85,67,85,7,47.46,0
2721,25,56566,Whitening Kit,14,14.06,111,75,111,14,196.84,1
2722,63,44758,Toothbrush,3,5.49,58,69,58,3,16.47,0
2723,57,35745,Toothpaste,11,6.17,112,70,112,11,67.87,3
2724,63,23712,Whitening Kit,5,4.99,61,71,61,5,24.950000000000003,0
2725,24,36767,Toothpaste,8,6.85,40,74,40,8,54.8,2
2726,40,37593,Whitening Kit,5,8.81,96,61,96,5,44.050000000000004,0
2727,61,46284,Toothpaste,10,5.13,17,82,17,10,51.3,2
2728,49,40858,Whitening Kit,10,8.38,98,74,98,10,83.80000000000001,3
2729,28,53255,Whitening Kit,12,4.47,81,77,81,12,53.64,3
2730,39,37644,Toothpaste,6,9.83,15,88,15,6,58.980000000000004,2
2731,39,44315,Whitening Kit,7,6.36,84,69,84,7,44.52,0
2732,60,59207,Whitening Kit,11,6.68,103,71,103,11,73.47999999999999,3
2733,42,49101,Whitening Kit,4,11.02,11,79,11,4,44.08,2
2734,39,44279,Toothpaste,9,6.41,83,68,83,9,57.69,3
2735,45,37776,Toothpaste,12,8.49,96,75,96,12,101.88,1
2736,46,37401,Whitening Kit,11,9.27,88,71,88,11,101.97,1
2737,30,34792,Whitening Kit,10,10.75,70,70,70,10,107.5,1
2738,35,38507,Toothpaste,5,8.32,82,66,82,5,41.6,0
2739,19,54067,Toothbrush,5,6.71,105,59,105,5,33.55,0
2740,46,42337,Whitening Kit,9,6.19,48,76,48,9,55.71,2
2741,38,28802,Toothbrush,11,8.29,13,88,13,11,91.19,1
2742,32,66218,Toothpaste,10,5.6,119,65,119,10,56.0,3
2743,44,48839,Whitening Kit,10,8.85,26,78,26,10,88.5,1
2744,48,28116,Toothbrush,11,8.0,8,88,8,11,88.0,1
2745,32,39697,Toothpaste,6,4.58,26,79,26,6,27.48,2
2746,40,46330,Toothbrush,7,4.43,113,63,113,7,31.009999999999998,0
2747,41,65455,Mouthwash,9,7.71,14,73,14,9,69.39,2
2748,61,31702,Toothpaste,3,6.78,118,60,118,3,20.34,0
2749,30,56712,Mouthwash,10,9.54,41,81,41,10,95.39999999999999,1
2750,39,61793,Toothpaste,3,5.21,6,78,6,3,15.629999999999999,2
2751,60,37456,Toothpaste,8,9.33,16,84,16,8,74.64,2
2752,54,41669,Whitening Kit,5,9.4,99,64,99,5,47.0,0
2753,50,32564,Mouthwash,13,4.54,34,89,34,13,59.02,1
2754,20,42558,Mouthwash,15,6.94,40,89,40,15,104.10000000000001,1
2755,36,44560,Mouthwash,7,10.92,91,70,91,7,76.44,3
2756,40,52915,Toothpaste,5,8.5,100,67,100,5,42.5,0
2757,46,58082,Mouthwash,10,7.25,12,83,12,10,72.5,2
2758,47,36022,Mouthwash,7,9.65,1,81,1,7,67.55,2
2759,56,21392,Whitening Kit,6,6.27,29,76,29,6,37.62,2
2760,61,44745,Toothbrush,6,6.68,81,69,81,6,40.08,0
2761,64,48522,Toothbrush,6,7.92,82,70,82,6,47.519999999999996,0
2762,42,47993,Mouthwash,11,11.05,49,79,49,11,121.55000000000001,1
2763,54,41079,Mouthwash,9,5.2,16,85,16,9,46.800000000000004,2
2764,64,46497,Mouthwash,14,8.68,99,78,99,14,121.52,1
2765,25,63185,Mouthwash,14,6.5,9,86,9,14,91.0,1
2766,59,49580,Toothbrush,9,10.61,59,82,59,9,95.49,1
2767,33,40519,Whitening Kit,4,9.41,108,57,108,4,37.64,0
2768,25,38997,Toothpaste,10,7.31,39,83,39,10,73.1,2
2769,18,42961,Mouthwash,8,8.99,38,80,38,8,71.92,2
2770,61,64640,Mouthwash,9,6.06,107,67,107,9,54.54,3
2771,22,42800,Toothbrush,10,5.92,6,82,6,10,59.2,2
2772,20,44762,Mouthwash,9,13.81,90,71,90,9,124.29,1
2773,18,39212,Whitening Kit,12,6.57,81,77,81,12,78.84,3
2774,21,58187,Whitening Kit,4,7.95,88,58,88,4,31.8,0
2775,57,68518,Mouthwash,16,6.52,74,79,74,16,104.32,1
2776,52,50407,Toothbrush,3,4.29,96,58,96,3,12.870000000000001,0
2777,49,45993,Mouthwash,3,4.95,59,62,59,3,14.850000000000001,0
2778,59,45441,Mouthwash,11,8.35,3,87,3,11,91.85,1
2779,51,16388,Toothbrush,3,3.97,19,74,19,3,11.91,2
2780,60,53941,Whitening Kit,10,5.72,99,69,99,10,57.199999999999996,3
2781,42,46609,Toothpaste,8,9.13,27,76,27,8,73.04,2
2782,27,50140,Mouthwash,7,8.07,25,81,25,7,56.49,2
2783,38,36462,Whitening Kit,12,6.47,85,77,85,12,77.64,3
2784,63,40386,Mouthwash,5,6.39,66,67,66,5,31.95,0
2785,56,40067,Toothpaste,7,4.93,84,69,84,7,34.51,0
2786,44,57259,Toothbrush,7,13.07,23,80,23,7,91.49000000000001,2
2787,44,40454,Whitening Kit,12,5.04,63,81,63,12,60.480000000000004,3
2788,19,69991,Toothpaste,8,10.03,58,80,58,8,80.24,3
2789,58,50170,Mouthwash,17,1.97,97,83,97,17,33.49,3
2790,30,29691,Toothpaste,9,9.69,50,75,50,9,87.21,1
2791,26,43457,Whitening Kit,9,9.94,8,89,8,9,89.46,2
2792,53,37179,Toothbrush,9,5.17,51,74,51,9,46.53,2
2793,39,18667,Mouthwash,7,5.96,101,58,101,7,41.72,0
2794,59,64193,Toothbrush,5,10.17,42,70,42,5,50.85,2
2795,43,53437,Toothbrush,6,4.65,94,65,94,6,27.900000000000002,0
2796,29,51398,Toothpaste,8,8.59,63,73,63,8,68.72,3
2797,34,46984,Toothpaste,11,5.81,31,87,31,11,63.91,2
2798,31,28415,Whitening Kit,7,9.75,105,62,105,7,68.25,3
2799,31,39196,Whitening Kit,14,12.16,59,74,59,14,170.24,1
2800,51,55101,Toothbrush,10,4.98,82,77,82,10,49.800000000000004,3
2801,37,32385,Whitening Kit,9,8.97,95,68,95,9,80.73,3
2802,28,14618,Toothbrush,9,9.95,90,71,90,9,89.55,3
2803,33,42274,Mouthwash,10,2.51,88,70,88,10,25.099999999999998,3
2804,48,43298,Toothbrush,6,10.01,51,74,51,6,60.06,2
2805,23,46626,Whitening Kit,9,8.38,57,71,57,9,75.42,3
2806,36,53742,Whitening Kit,10,9.1,5,86,5,10,91.0,1
2807,54,52651,Toothbrush,3,2.94,117,55,117,3,8.82,0
2808,21,48105,Toothpaste,12,9.36,75,73,75,12,112.32,1
2809,64,59346,Toothbrush,8,7.04,52,75,52,8,56.32,2
2810,21,26772,Toothbrush,9,4.65,88,72,88,9,41.85,3
2811,37,51054,Toothpaste,12,9.25,65,79,65,12,111.0,1
2812,27,52518,Mouthwash,12,9.53,12,85,12,12,114.35999999999999,1
2813,41,30125,Toothpaste,4,7.31,102,58,102,4,29.24,0
2814,52,26965,Whitening Kit,5,8.41,23,78,23,5,42.05,2
2815,43,36048,Toothpaste,5,7.1,52,69,52,5,35.5,0
2816,54,37061,Whitening Kit,8,4.06,108,68,108,8,32.48,0
2817,55,54041,Whitening Kit,12,7.14,89,79,89,12,85.67999999999999,3
2818,38,37625,Toothbrush,4,10.5,63,69,63,4,42.0,0
2819,57,34723,Toothbrush,7,10.54,76,74,76,7,73.78,3
2820,56,37660,Mouthwash,6,5.44,3,79,3,6,32.64,2
2821,38,58423,Whitening Kit,9,8.1,24,80,24,9,72.89999999999999,2
2822,27,45156,Toothbrush,5,7.69,90,60,90,5,38.45,0
2823,55,42848,Whitening Kit,11,8.74,79,72,79,11,96.14,1
2824,63,43679,Mouthwash,6,7.63,95,61,95,6,45.78,0
2825,21,60504,Whitening Kit,11,9.31,107,62,107,11,102.41000000000001,3
2826,62,36009,Mouthwash,3,6.47,42,74,42,3,19.41,0
2827,37,60786,Mouthwash,6,10.26,21,82,21,6,61.56,2
2828,34,47525,Mouthwash,7,6.17,85,68,85,7,43.19,0
2829,24,43074,Toothbrush,7,7.98,119,65,119,7,55.86,3
2830,21,75010,Toothpaste,9,9.16,85,72,85,9,82.44,3
2831,46,32332,Toothpaste,8,8.04,119,69,119,8,64.32,3
2832,31,40755,Toothbrush,10,1.64,112,67,112,10,16.4,3
2833,20,30210,Whitening Kit,4,8.25,25,77,25,4,33.0,2
2834,41,56429,Toothbrush,5,9.22,12,80,12,5,46.1,2
2835,54,65270,Whitening Kit,4,8.24,48,70,48,4,32.96,0
2836,33,65039,Mouthwash,4,9.85,101,61,101,4,39.4,0
2837,21,59687,Toothbrush,7,10.43,82,68,82,7,73.00999999999999,3
2838,41,42628,Toothpaste,6,5.76,74,71,74,6,34.56,0
2839,51,40617,Whitening Kit,7,3.22,70,70,70,7,22.540000000000003,0
2840,47,24945,Toothbrush,8,4.5,57,75,57,8,36.0,2
2841,35,69430,Toothbrush,12,7.68,29,86,29,12,92.16,1
2842,36,50627,Whitening Kit,9,9.03,29,79,29,9,81.27,2
2843,48,39096,Mouthwash,2,7.19,93,60,93,2,14.38,0
2844,36,60936,Mouthwash,6,4.04,46,73,46,6,24.240000000000002,2
2845,63,33326,Mouthwash,10,8.24,110,69,110,10,82.4,3
2846,36,49879,Mouthwash,12,7.53,9,90,9,12,90.36,1
2847,39,42928,Whitening Kit,4,7.9,32,78,32,4,31.6,2
2848,41,52664,Toothpaste,6,12.02,112,60,112,6,72.12,3
2849,62,44237,Toothbrush,10,9.55,13,83,13,10,95.5,1
2850,29,27588,Toothbrush,9,7.17,110,64,110,9,64.53,3
2851,47,45906,Mouthwash,5,4.18,53,77,53,5,20.9,0
2852,55,57586,Whitening Kit,9,10.86,75,73,75,9,97.74,3
2853,48,44649,Toothpaste,8,3.08,98,72,98,8,24.64,0
2854,53,54301,Toothpaste,10,6.8,54,81,54,10,68.0,3
2855,36,32453,Toothbrush,3,4.5,116,54,116,3,13.5,0
2856,62,44684,Mouthwash,7,6.48,116,66,116,7,45.36,0
2857,53,37505,Toothbrush,7,7.27,29,80,29,7,50.89,2
2858,47,53963,Toothbrush,7,4.21,51,76,51,7,29.47,2
2859,50,45377,Toothpaste,14,1.38,76,81,76,14,19.32,3
2860,35,53280,Whitening Kit,7,5.08,49,78,49,7,35.56,2
2861,45,58052,Toothpaste,7,4.12,95,72,95,7,28.84,0
2862,64,53299,Toothbrush,8,5.11,41,81,41,8,40.88,2
2863,28,48277,Mouthwash,5,6.79,86,65,86,5,33.95,0
2864,62,33021,Mouthwash,7,11.3,90,70,90,7,79.10000000000001,3
2865,50,44966,Whitening Kit,12,6.0,107,73,107,12,72.0,3
2866,34,38602,Whitening Kit,4,6.17,12,86,12,4,24.68,2
2867,23,40871,Whitening Kit,4,7.24,35,76,35,4,28.96,2
2868,21,40505,Toothbrush,10,9.15,113,61,113,10,91.5,3
2869,37,33240,Toothbrush,5,8.9,102,65,102,5,44.5,0
2870,64,21511,Whitening Kit,5,2.7,4,78,4,5,13.5,2
2871,44,36982,Mouthwash,9,4.89,45,81,45,9,44.01,2
2872,32,47320,Mouthwash,10,10.27,49,78,49,10,102.69999999999999,1
2873,23,28821,Mouthwash,8,6.2,74,67,74,8,49.6,3
2874,64,45188,Toothbrush,9,9.91,116,66,116,9,89.19,3
2875,31,67803,Toothpaste,8,9.29,18,83,18,8,74.32,2
2876,28,57276,Mouthwash,5,1.89,46,73,46,5,9.45,0
2877,56,64722,Mouthwash,6,3.36,112,66,112,6,20.16,0
2878,26,49693,Mouthwash,18,6.67,83,82,83,18,120.06,1
2879,43,59010,Whitening Kit,9,8.5,58,76,58,9,76.5,3
2880,33,36312,Toothbrush,7,6.83,15,80,15,7,47.81,2
2881,22,37267,Whitening Kit,6,7.01,58,79,58,6,42.06,0
2882,27,12130,Whitening Kit,10,7.59,23,83,23,10,75.9,2
2883,20,59233,Toothpaste,11,7.25,23,83,23,11,79.75,1
2884,30,63483,Whitening Kit,4,7.42,85,65,85,4,29.68,0
2885,60,38361,Toothpaste,8,1.57,26,78,26,8,12.56,2
2886,47,41952,Whitening Kit,14,6.72,109,76,109,14,94.08,1
2887,62,35953,Mouthwash,9,6.7,34,82,34,9,60.300000000000004,2
2888,23,49591,Toothbrush,6,4.83,41,74,41,6,28.98,2
2889,34,58499,Whitening Kit,4,5.58,77,64,77,4,22.32,0
2890,62,24086,Toothpaste,8,3.33,57,71,57,8,26.64,2
2891,36,49913,Toothbrush,6,8.46,25,78,25,6,50.760000000000005,2
2892,59,41679,Toothpaste,8,4.62,54,81,54,8,36.96,2
2893,52,46360,Mouthwash,3,7.2,44,68,44,3,21.6,0
2894,63,50507,Whitening Kit,3,6.27,97,61,97,3,18.81,0
2895,43,42741,Toothbrush,5,7.04,92,64,92,5,35.2,0
2896,22,43756,Mouthwash,10,9.78,13,81,13,10,97.8,1
2897,46,42433,Whitening Kit,5,5.67,54,70,54,5,28.35,0
2898,54,56643,Whitening Kit,6,7.25,27,75,27,6,43.5,2
2899,37,50025,Toothpaste,13,9.1,8,96,8,13,118.3,1
2900,38,47647,Toothpaste,4,7.89,100,64,100,4,31.56,0
2901,27,29748,Mouthwash,8,5.51,118,61,118,8,44.08,3
2902,22,40457,Toothpaste,11,3.62,43,81,43,11,39.82,2
2903,53,55784,Mouthwash,13,5.41,70,77,70,13,70.33,1
2904,23,45452,Mouthwash,12,7.95,77,75,77,12,95.4,1
2905,43,52914,Mouthwash,14,7.39,84,74,84,14,103.46,1
2906,21,66198,Toothpaste,8,9.09,55,79,55,8,72.72,3
2907,56,57463,Toothbrush,6,6.67,64,76,64,6,40.019999999999996,0
2908,56,46117,Mouthwash,9,5.56,5,86,5,9,50.04,2
2909,52,38868,Toothbrush,8,3.79,59,73,59,8,30.32,2
2910,18,14357,Whitening Kit,9,4.47,109,68,109,9,40.23,3
2911,41,42979,Toothpaste,3,4.88,27,74,27,3,14.64,2
2912,53,41087,Toothpaste,10,10.78,113,71,113,10,107.8,3
2913,23,49684,Toothbrush,4,4.54,115,63,115,4,18.16,0
2914,58,43153,Whitening Kit,7,4.57,19,83,19,7,31.990000000000002,2
2915,63,41155,Whitening Kit,8,5.72,65,71,65,8,45.76,3
2916,61,23647,Mouthwash,2,10.08,68,64,68,2,20.16,0
2917,48,33720,Toothpaste,5,8.68,66,67,66,5,43.4,0
2918,37,50719,Whitening Kit,11,6.86,108,67,108,11,75.46000000000001,3
2919,41,65590,Whitening Kit,7,3.55,26,72,26,7,24.849999999999998,2
2920,42,43829,Mouthwash,6,7.17,33,81,33,6,43.019999999999996,2
2921,53,48933,Mouthwash,5,9.25,108,65,108,5,46.25,0
2922,38,56429,Toothbrush,7,10.58,109,60,109,7,74.06,3
2923,47,35269,Toothpaste,10,1.64,38,81,38,10,16.4,2
2924,41,49401,Whitening Kit,14,5.15,7,90,7,14,72.10000000000001,1
2925,61,36114,Toothbrush,10,7.32,93,74,93,10,73.2,3
2926,59,55377,Toothpaste,9,10.2,116,65,116,9,91.8,3
2927,47,46816,Toothbrush,8,3.78,5,81,5,8,30.24,2
2928,39,48581,Toothpaste,8,4.32,9,84,9,8,34.56,2
2929,45,35608,Toothpaste,10,5.9,13,84,13,10,59.0,2
2930,24,53484,Whitening Kit,8,3.55,110,64,110,8,28.4,0
2931,52,70016,Toothpaste,6,2.14,40,73,40,6,12.84,2
2932,45,32905,Mouthwash,11,12.36,48,83,48,11,135.95999999999998,1
2933,31,40922,Whitening Kit,14,6.42,46,89,46,14,89.88,1
2934,27,47779,Mouthwash,8,5.42,64,72,64,8,43.36,3
2935,33,54436,Toothbrush,10,4.09,64,73,64,10,40.9,3
2936,33,38285,Toothbrush,10,6.96,29,77,29,10,69.6,2
2937,48,11003,Toothpaste,10,5.68,18,84,18,10,56.8,2
2938,59,61310,Toothpaste,13,9.02,30,88,30,13,117.25999999999999,1
2939,42,54126,Mouthwash,9,4.36,74,73,74,9,39.24,3
2940,30,24084,Mouthwash,10,7.0,19,84,19,10,70.0,2
2941,23,37709,Mouthwash,9,6.9,48,78,48,9,62.1,2
2942,61,63818,Toothbrush,4,8.39,9,78,9,4,33.56,2
2943,26,62373,Mouthwash,8,6.59,85,63,85,8,52.72,3
2944,62,56263,Whitening Kit,4,8.48,1,76,1,4,33.92,2
2945,53,42886,Whitening Kit,10,7.79,105,73,105,10,77.9,3
2946,60,45995,Toothbrush,5,9.19,90,65,90,5,45.949999999999996,0
2947,37,43428,Mouthwash,4,8.52,78,71,78,4,34.08,0
2948,35,58538,Mouthwash,10,6.58,39,83,39,10,65.8,2
2949,60,34489,Toothpaste,12,11.19,93,76,93,12,134.28,1
2950,38,35330,Whitening Kit,6,5.77,55,73,55,6,34.62,0
2951,21,57123,Toothbrush,8,10.88,107,66,107,8,87.04,3
2952,50,44467,Mouthwash,6,9.76,52,74,52,6,58.56,2
2953,44,61541,Toothpaste,12,8.75,71,72,71,12,105.0,1
2954,24,36941,Toothbrush,4,7.05,64,66,64,4,28.2,0
2955,23,44342,Toothbrush,12,5.53,24,86,24,12,66.36,1
2956,32,33931,Whitening Kit,4,7.78,27,74,27,4,31.12,2
2957,35,45088,Mouthwash,13,7.75,106,67,106,13,100.75,1
2958,49,27257,Toothbrush,4,7.04,115,64,115,4,28.16,0
2959,28,39148,Toothpaste,12,8.65,66,78,66,12,103.80000000000001,1
2960,37,27764,Toothpaste,3,9.55,66,66,66,3,28.650000000000002,0
2961,41,53327,Toothbrush,8,5.21,119,66,119,8,41.68,3
2962,32,53599,Toothpaste,10,5.64,62,81,62,10,56.4,3
2963,24,24236,Toothbrush,10,4.12,16,86,16,10,41.2,2
2964,38,61006,Toothpaste,11,8.23,12,87,12,11,90.53,1
2965,59,74968,Toothbrush,6,11.22,40,73,40,6,67.32000000000001,2
2966,43,45552,Toothbrush,7,4.01,90,73,90,7,28.07,0
2967,61,37306,Toothbrush,8,5.41,10,82,10,8,43.28,2
2968,31,78891,Toothpaste,6,3.88,64,72,64,6,23.28,0
2969,54,29172,Toothbrush,6,5.98,55,72,55,6,35.88,0
2970,38,45241,Whitening Kit,11,2.15,79,70,79,11,23.65,3
2971,35,47155,Toothbrush,9,10.22,112,69,112,9,91.98,3
2972,22,61141,Mouthwash,9,9.18,89,67,89,9,82.62,3
2973,20,49316,Mouthwash,5,7.96,4,79,4,5,39.8,2
2974,40,39016,Whitening Kit,6,9.75,90,68,90,6,58.5,0
2975,43,33585,Toothbrush,7,9.62,23,78,23,7,67.33999999999999,2
2976,54,40898,Mouthwash,11,7.34,101,68,101,11,80.74,3
2977,41,32916,Toothbrush,6,4.13,49,76,49,6,24.78,0
2978,36,45573,Mouthwash,6,5.61,106,67,106,6,33.660000000000004,0
2979,42,38229,Toothpaste,12,7.28,4,93,4,12,87.36,1
2980,38,27071,Toothpaste,3,5.56,1,80,1,3,16.68,2
2981,29,60061,Whitening Kit,7,11.82,65,74,65,7,82.74000000000001,3
2982,58,39027,Whitening Kit,7,7.89,39,75,39,7,55.23,2
2983,50,29782,Toothbrush,8,7.76,3,83,3,8,62.08,2
2984,21,42980,Whitening Kit,7,9.87,112,63,112,7,69.08999999999999,3
2985,59,45820,Toothbrush,7,8.19,57,71,57,7,57.33,2
2986,24,24042,Toothpaste,5,6.84,59,71,59,5,34.2,0
2987,39,48979,Toothpaste,8,11.28,112,64,112,8,90.24,3
2988,50,32434,Mouthwash,8,8.59,79,69,79,8,68.72,3
2989,34,65532,Toothbrush,8,6.27,119,65,119,8,50.16,3
2990,41,51287,Toothpaste,7,7.95,107,68,107,7,55.65,3
2991,51,40201,Toothpaste,6,6.18,118,65,118,6,37.08,0
2992,45,36057,Toothbrush,9,5.45,18,79,18,9,49.050000000000004,2
2993,60,43740,Mouthwash,6,9.47,21,82,21,6,56.82000000000001,2
2994,58,52353,Mouthwash,8,6.25,56,72,56,8,50.0,2
2995,56,44694,Mouthwash,11,5.58,52,75,52,11,61.38,3
2996,39,42394,Mouthwash,7,7.95,8,85,8,7,55.65,2
2997,34,45700,Toothpaste,10,10.12,25,82,25,10,101.19999999999999,1
2998,51,37753,Toothbrush,12,2.25,32,85,32,12,27.0,2
2999,23,40881,Toothbrush,8,5.69,70,74,70,8,45.52,3
3000,63,19970,Toothpaste,12,1.91,114,64,114,12,22.919999999999998,3
3001,23,56684,Toothpaste,12,-0.96,40,80,40,12,-11.52,2
3002,51,48585,Toothpaste,11,7.62,84,74,84,11,83.82000000000001,3
3003,18,35718,Whitening Kit,9,4.21,113,64,113,9,37.89,3
3004,27,67784,Toothbrush,8,9.41,29,75,29,8,75.28,2
3005,38,46044,Toothbrush,6,4.5,69,71,69,6,27.0,0
3006,22,32566,Toothbrush,3,8.97,35,70,35,3,26.910000000000004,0
3007,19,55280,Mouthwash,3,8.22,83,67,83,3,24.660000000000004,0
3008,39,49776,Toothpaste,6,5.16,103,66,103,6,30.96,0
3009,19,49734,Toothpaste,2,6.24,76,63,76,2,12.48,0
3010,27,39890,Toothpaste,3,7.93,33,73,33,3,23.79,0
